Customer ID,Name,Age,Gender,Signup Date,Last Purchase,Total Purchases,Total Spent ($),Country,Email,Device Type,Is Subscribed,Feedback Score
216,Vanessa Armstrong,33,Male,2021-04-20,2024-07-15,10,1317.04,UK,josephadams@brown.com,Tablet,Yes,8.6
217,John Jones,66,Male,2021-08-26,2022-09-13,12,4758.9,Singapore,stephentaylor@gmail.com,Desktop,No,6.3
218,Evelyn Oliver,61,Female,2024-01-01,2024-09-12,41,1614.89,Singapore,ryan92@yahoo.com,Mobile,No,7.1
219,Travis Harris,46,Female,2021-12-01,2022-09-02,18,2977.53,UAE,kelly79@gmail.com,Tablet,Yes,6.8
220,Douglas Hartman,37,Female,2022-02-18,2022-08-13,29,236.16,UAE,erinpierce@murray.com,Desktop,Yes,7.6
221,Andrea Abbott,59,Male,2023-12-18,2024-10-30,40,2990.7,Australia,cynthiaallen@hotmail.com,Desktop,Yes,10.0
222,Jay Bennett,46,Male,2022-06-28,2025-01-11,21,3044.78,China,sferguson@yahoo.com,Mobile,Yes,4.7
223,Rachel Ward,46,Male,2024-05-22,2025-07-13,22,4912.81,India,mackdiane@jackson-salazar.org,Tablet,Yes,8.5
224,Miss Jennifer Goodwin,20,Male,2023-12-19,2024-11-17,46,2216.9,Singapore,garciajeffrey@stone.info,Tablet,Yes,5.1
225,Joel Frazier,41,Female,2023-07-08,2024-07-30,19,1967.71,UAE,whitney71@perry-nixon.com,Tablet,Yes,6.8
226,Monica Bailey,68,Female,2022-01-14,2023-12-22,5,1681.97,China,gbailey@bowen-chavez.com,Tablet,No,9.1
227,Robert Wilson,36,Female,2024-03-11,2024-12-02,47,4265.25,Brazil,sarahyang@thompson.info,Mobile,No,7.6
228,Jared Lopez,23,Male,2023-04-21,2025-02-20,23,1585.65,Australia,mclaughlinnicole@yahoo.com,Mobile,Yes,5.9
229,Jasmine Bush,37,Female,2021-06-15,2022-08-21,42,3968.73,UK,lloydamanda@nguyen-ellis.com,Tablet,Yes,6.4
230,Katherine Church,59,Female,2021-11-29,2024-06-13,33,1841.05,UAE,wmatthews@yahoo.com,Desktop,Yes,8.5
231,Lisa Cervantes,31,Female,2023-08-01,2025-04-13,50,2457.04,Germany,powerslawrence@gmail.com,Mobile,Yes,6.4
232,Clayton Steele,22,Female,2022-10-02,2024-05-27,7,2563.06,China,baileyhenderson@yahoo.com,Tablet,Yes,7.8
233,Melissa Brewer,60,Female,2021-04-26,2022-09-26,50,3109.26,Brazil,donald57@hotmail.com,Desktop,Yes,7.6
234,Ian Smith,28,Male,2021-02-28,2022-10-27,45,3866.93,UK,fortiz@yahoo.com,Tablet,No,6.5
235,Jill Jackson,20,Female,2022-12-26,2023-02-11,24,3398.0,Germany,antonio38@jackson-ellis.info,Desktop,No,10.0
236,Ashley Wilson,66,Female,2023-11-17,2025-01-11,15,2693.36,Canada,wolfscott@gmail.com,Desktop,Yes,8.5
237,Ashley Greer PhD,41,Female,2021-11-05,2025-07-25,30,3858.72,Australia,fbaker@grimes-wilson.com,Tablet,No,4.5
238,Oscar Norris,28,Male,2024-03-29,2025-07-16,39,735.07,Canada,christinaglover@gmail.com,Mobile,No,7.8
239,Laura Patel,41,Male,2023-02-13,2025-05-29,46,4237.17,India,tiffany44@adams.com,Desktop,Yes,6.5
240,Paul Jenkins,66,Male,2020-10-31,2023-03-11,18,2274.13,China,johndawson@juarez.biz,Mobile,No,8.8
241,Kenneth Adams MD,23,Male,2022-07-03,2022-10-28,29,4428.92,USA,rrobertson@mayer.com,Desktop,Yes,6.3
242,Sheila Boone,43,Female,2020-12-22,2024-11-15,16,1961.52,India,flynnraymond@yahoo.com,Desktop,Yes,7.3
243,Kathleen Morris,19,Female,2021-10-14,2023-03-22,7,4203.92,UAE,rkramer@williams.info,Mobile,Yes,8.3
244,Timothy Moore,20,Female,2022-07-10,2022-07-11,31,3495.56,UK,wendyblankenship@hotmail.com,Tablet,No,8.8
245,Shannon Mcdowell,46,Male,2020-12-22,2024-01-15,6,144.07,Germany,watsonrebecca@gmail.com,Mobile,No,5.7
246,Mario Barber,25,Female,2023-10-17,2024-04-15,16,1540.7,USA,padillaaaron@yahoo.com,Mobile,No,7.0
247,Kevin Stone,58,Female,2022-06-22,2022-07-06,5,598.75,Singapore,lisa62@jones-reyes.com,Tablet,Yes,6.8
248,Jacob Evans,58,Male,2022-03-17,2025-06-30,46,760.71,Australia,caseyelliott@santos.com,Mobile,No,6.5
249,Lisa Ramos,33,Female,2021-07-03,2021-11-14,12,3338.64,India,karenlawrence@bell-jordan.com,Tablet,No,10.0
250,Matthew Wright,22,Male,2023-02-19,2024-05-06,25,4372.99,USA,jamie98@adkins.com,Tablet,No,8.1
251,Rebecca Allen,41,Female,2022-03-22,2022-09-13,48,130.4,India,elittle@oneal.com,Desktop,Yes,5.6
252,Scott Carroll,64,Male,2022-02-18,2024-06-15,50,2930.42,UAE,xbest@smith.com,Mobile,Yes,8.9
253,Andrew Brown,40,Female,2023-12-09,2024-10-13,42,916.69,Singapore,zhenderson@gmail.com,Tablet,No,10.0
254,Kimberly Hernandez,58,Male,2020-12-07,2023-07-27,9,362.35,Singapore,terrimoore@myers-walters.com,Mobile,No,9.0
255,Jeffrey Ashley,30,Male,2021-08-05,2021-11-02,13,4434.66,UAE,middletondarren@lynch.com,Desktop,No,5.2
256,Michael Miles,70,Female,2021-04-11,2025-07-01,17,231.27,Germany,gary24@hotmail.com,Desktop,No,6.8
257,Patricia Johnson,67,Male,2024-01-05,2024-12-03,42,1693.03,India,bakertheresa@hotmail.com,Desktop,No,9.4
258,Jesse Ward,43,Female,2022-09-15,2025-02-11,25,1728.23,UK,eric19@sharp.com,Desktop,No,6.4
259,Alexandria Williams,41,Female,2022-02-16,2023-10-03,6,3649.05,India,sarahmathews@pratt.com,Desktop,Yes,8.2
260,Jason Cortez,52,Female,2021-09-25,2025-03-31,21,557.86,UAE,david02@brock.biz,Tablet,No,8.7
261,John Campbell,37,Female,2024-03-04,2024-10-31,39,3602.43,UK,tranalan@gmail.com,Tablet,No,6.1
262,Richard Stevenson,40,Female,2021-08-11,2023-08-01,3,3647.73,UAE,xcuevas@gmail.com,Tablet,No,7.4
263,Kimberly Flynn,35,Male,2021-03-21,2021-04-09,5,3372.36,Australia,hallmichael@hotmail.com,Desktop,Yes,2.6
264,Tiffany Smith,19,Male,2023-05-18,2024-12-22,39,3406.54,Singapore,harristonya@yahoo.com,Mobile,Yes,6.0
265,Anthony Shea DDS,22,Male,2020-12-22,2021-05-07,50,3243.56,UAE,xhaynes@villegas-miller.com,Desktop,Yes,7.1
266,Mandy Foster,56,Male,2023-02-05,2025-07-06,44,2277.12,UAE,ibates@carter.biz,Desktop,No,5.6
267,Nancy Stewart,66,Male,2021-09-26,2022-09-23,37,731.59,UAE,derekcarrillo@moore.info,Desktop,No,9.9
268,Jason Herrera,59,Female,2023-11-09,2024-04-18,16,4804.57,USA,steven11@gmail.com,Tablet,Yes,5.4
269,Elizabeth Bush,49,Female,2023-02-23,2023-04-26,36,632.92,Canada,eddie35@palmer-byrd.com,Tablet,No,6.8
270,Carrie Crane,31,Female,2024-03-19,2025-03-05,45,4586.57,Singapore,murraylinda@martinez.com,Mobile,Yes,7.7
271,Rodney Watson,26,Male,2023-04-06,2023-08-14,29,904.65,Singapore,johnsoncaleb@hotmail.com,Mobile,No,9.7
272,Carl Stein,60,Female,2024-02-09,2024-10-23,46,371.45,China,dunlapbrent@hamilton.biz,Desktop,No,5.3
273,Carrie Lewis,28,Male,2021-05-17,2022-07-18,24,2568.34,India,cstephenson@hotmail.com,Mobile,Yes,9.2
274,Danielle Phillips,33,Female,2022-05-02,2024-09-03,2,1836.44,Brazil,millerpatrick@yahoo.com,Desktop,No,7.5
275,Stephen Fox,69,Male,2023-04-06,2025-07-28,40,4427.02,India,wcasey@stephens-washington.org,Desktop,No,6.0
276,Jasmine White,63,Female,2021-12-08,2024-06-22,34,2083.44,Australia,huangkimberly@stokes.net,Tablet,Yes,8.2
277,Kevin Hall,26,Female,2021-04-04,2022-02-09,42,417.12,Singapore,josephvelasquez@brown.biz,Tablet,No,7.8
278,Ryan Bruce,26,Male,2021-04-30,2023-05-04,50,4833.01,Australia,robin05@hotmail.com,Tablet,Yes,6.6
279,Kristine Lopez,25,Male,2024-01-10,2025-01-26,20,865.05,UAE,tracydavis@gmail.com,Tablet,Yes,7.6
280,Alicia Woods,40,Female,2021-12-28,2024-08-08,6,1290.5,China,matthewthompson@brown-hernandez.com,Desktop,Yes,6.9
281,Sarah Valencia,58,Female,2020-11-20,2024-01-24,40,2690.72,China,rogersmarcus@gmail.com,Tablet,Yes,7.7
282,Jessica Fowler,55,Male,2022-08-26,2025-05-30,11,3310.73,Brazil,jasminehoffman@hotmail.com,Desktop,Yes,8.5
283,Courtney Chapman,70,Male,2021-04-29,2024-07-17,6,275.04,Brazil,david09@yahoo.com,Desktop,Yes,9.9
284,Patricia Bradley,67,Female,2021-05-09,2023-11-30,40,3213.01,Singapore,daniellegarcia@yahoo.com,Tablet,No,5.6
285,Patrick Young,59,Female,2021-12-09,2022-08-26,31,1262.15,Australia,sean43@steele.com,Desktop,No,10.0
286,Michelle Williams,22,Male,2022-06-11,2025-07-23,11,2226.05,Singapore,nicolesnyder@yahoo.com,Desktop,Yes,4.6
287,James Poole,39,Male,2023-12-08,2025-02-28,21,4314.35,UAE,shannonlloyd@phillips.com,Tablet,No,7.3
288,Angela Jackson,43,Male,2022-03-06,2022-11-10,49,1884.17,China,morgantricia@bush-reynolds.com,Mobile,No,8.4
289,Jessica Brown,33,Female,2021-12-27,2022-11-11,8,1373.98,Germany,uterry@fernandez.com,Mobile,Yes,7.9
290,Kenneth Larsen,21,Female,2021-03-26,2021-09-11,25,4327.61,Australia,pattersonkelly@hotmail.com,Mobile,Yes,6.6
291,Karen Davis,70,Female,2021-06-17,2022-03-09,37,3619.59,Germany,wellsdarrell@yahoo.com,Mobile,No,7.2
292,Steven Baker,50,Female,2023-04-24,2024-12-16,32,4401.42,Singapore,nicole52@williams-gonzales.com,Mobile,Yes,6.8
293,Derrick Brown,43,Female,2023-10-12,2025-04-04,16,1114.96,UAE,barnettlindsey@arellano-lawrence.net,Mobile,Yes,6.6
294,James Mills,36,Female,2022-11-09,2024-11-15,39,4417.58,Singapore,zevans@johnson.org,Desktop,Yes,8.8
295,Lisa Martinez,24,Female,2023-10-20,2024-10-02,9,4418.16,UAE,teresastokes@williams.biz,Desktop,No,8.0
296,Rodney Hernandez,20,Female,2023-02-10,2024-03-16,4,2872.89,Germany,millerangela@hotmail.com,Desktop,No,6.5
297,Donald Ellis,22,Female,2024-04-17,2024-04-26,33,2279.25,China,perryeddie@hotmail.com,Desktop,Yes,8.8
298,Traci Garcia,26,Male,2021-01-11,2021-11-20,26,1897.33,UAE,natalie46@hotmail.com,Tablet,No,8.0
299,Mr. Andrew Hill,66,Male,2021-03-11,2024-08-10,13,3032.19,Australia,vpreston@young.com,Tablet,Yes,8.7
300,Robert Turner,20,Male,2021-10-09,2025-05-10,9,3582.28,Singapore,comptonjeremy@yahoo.com,Tablet,No,8.4
301,Jessica Petersen,27,Male,2021-09-22,2024-10-28,21,4660.28,UAE,lopezjason@yahoo.com,Mobile,No,6.3
302,Olivia Camacho,57,Female,2024-01-27,2024-03-10,38,1715.05,China,collinswilliam@deleon.org,Tablet,No,6.7
303,Corey Whitaker,63,Female,2024-02-21,2024-04-05,31,4087.96,UAE,bryantsamantha@gonzalez.biz,Desktop,Yes,8.6
304,Becky Johnson,44,Female,2022-03-01,2024-03-29,47,4366.89,USA,susanwells@hotmail.com,Tablet,No,8.4
305,Christopher Kline,34,Male,2023-10-07,2025-07-13,47,304.21,Singapore,anthony02@chan.com,Mobile,No,7.5
306,Debra Ortiz,27,Male,2020-08-31,2020-09-27,3,2884.22,India,deborahburke@gmail.com,Mobile,Yes,7.7
307,Lee Hahn,46,Female,2023-08-12,2025-02-12,27,799.58,Germany,wwoodard@yahoo.com,Desktop,No,9.4
308,John Byrd,65,Male,2024-02-01,2025-05-30,46,733.51,Germany,smithyvonne@yahoo.com,Tablet,No,6.6
309,Linda Campbell,60,Female,2023-06-29,2023-09-20,34,1915.28,UK,rogersjoshua@yahoo.com,Desktop,No,8.3
310,Debbie Dawson,52,Female,2024-05-17,2025-01-04,44,3871.35,Canada,zacharyallen@trujillo.biz,Tablet,No,7.2
311,Melanie Griffith,30,Male,2023-05-15,2025-06-25,18,2812.53,Germany,rebecca66@hotmail.com,Desktop,No,7.2
312,Michael Armstrong,63,Male,2021-05-22,2022-11-06,45,3539.69,UAE,qknox@romero-bruce.net,Desktop,No,9.1
313,Brent Anderson,53,Female,2021-09-05,2024-10-05,19,653.28,China,destiny35@garner.biz,Desktop,No,8.7
314,Erin Green,70,Female,2021-10-30,2023-10-20,50,4032.85,Canada,obrown@carpenter.com,Mobile,No,8.7
315,Sharon James,63,Male,2021-11-06,2023-08-09,23,4623.85,Canada,derrickgonzalez@benitez-orozco.info,Tablet,No,9.5
316,Scott White,31,Male,2020-12-03,2025-01-25,35,1392.11,China,lawrencebrown@yahoo.com,Tablet,No,7.5
317,Philip Jackson,26,Male,2023-10-31,2024-03-02,40,3717.41,Germany,andersonryan@yahoo.com,Mobile,Yes,8.5
318,Vincent Reyes,60,Male,2020-09-27,2025-04-12,41,1202.54,India,stephanie58@smith.com,Desktop,No,7.0
319,Shawn Collins,63,Female,2021-01-06,2024-04-11,7,3421.9,UK,cameronwilliams@yahoo.com,Mobile,Yes,8.0
320,Joseph Warren,44,Female,2022-06-04,2025-05-05,31,3270.17,Canada,wendy75@martin.com,Desktop,No,7.3
321,Nicholas Anderson,59,Male,2023-09-14,2023-10-01,50,492.83,Brazil,richardsondebra@brooks.com,Mobile,Yes,7.6
322,Lisa Wheeler,29,Female,2020-10-13,2021-09-13,12,4672.92,USA,norrisrobert@martinez-king.com,Desktop,No,8.4
323,Michael Smith,29,Female,2022-05-15,2025-03-07,3,95.87,Brazil,cindy26@hunt.com,Tablet,Yes,6.3
324,Richard Jimenez,39,Female,2023-03-04,2024-01-08,30,4946.04,China,michaelortiz@gmail.com,Tablet,No,10.0
325,Jon Clark,26,Female,2024-07-19,2025-01-21,18,1004.42,India,aaronpowers@gmail.com,Desktop,Yes,6.0
326,Maureen Hernandez,64,Female,2020-12-17,2025-04-24,42,1323.46,UK,conwaydawn@hinton-phillips.info,Mobile,No,5.7
327,Robert Sawyer,68,Female,2024-03-15,2024-10-26,37,3388.29,Germany,ronald11@gmail.com,Mobile,No,9.2
328,Charles Holland,70,Female,2021-12-23,2023-07-01,33,1673.24,Australia,natalie15@yahoo.com,Tablet,Yes,8.7
329,James Rivers,29,Male,2021-09-26,2025-04-16,31,1651.83,Germany,pmarsh@gmail.com,Mobile,No,8.4
330,Michael Brown,42,Male,2024-03-03,2024-07-04,29,3781.1,UAE,epruitt@gregory.com,Desktop,Yes,8.4
331,Shari Hobbs,34,Female,2023-09-03,2025-07-26,45,1219.7,India,hknapp@alexander-brown.com,Desktop,No,7.5
332,Sean Warren,28,Female,2023-09-29,2024-12-19,44,2537.48,Canada,april91@stanley-wright.com,Tablet,Yes,6.2
333,Margaret Hernandez,58,Female,2024-02-04,2025-04-12,24,3092.4,Germany,schneidereric@christian-booth.com,Mobile,No,7.6
334,Erica Rivera,27,Female,2021-10-06,2021-12-23,48,4944.75,UAE,ppowell@stevens.info,Desktop,No,6.5
335,Jonathan Stewart,66,Male,2022-09-11,2025-06-21,49,1274.95,Brazil,powellbarry@smith.org,Mobile,No,9.0
336,Stefanie Hart,51,Female,2023-05-13,2025-04-20,5,4590.36,India,marcia37@yahoo.com,Mobile,Yes,7.3
337,Lisa Kennedy,54,Male,2023-05-17,2024-12-01,11,1674.18,China,davisdonna@gmail.com,Desktop,Yes,6.3
338,Ronald Brandt,61,Male,2021-10-27,2024-02-24,46,2936.58,India,williamsfrank@gmail.com,Tablet,No,7.0
339,Natalie Ortiz,69,Male,2021-08-30,2024-04-04,30,703.12,Australia,davidphelps@bryant.com,Desktop,Yes,8.1
340,Jason House,53,Female,2024-02-21,2025-07-27,44,4044.23,USA,lellis@taylor.com,Desktop,No,6.7
341,Jessica Richards,70,Male,2024-07-05,2024-11-19,48,1128.61,India,dalesandoval@andrade.org,Mobile,No,6.3
342,Pamela Hill,40,Male,2022-01-14,2023-04-15,35,4970.91,India,devonmorrison@hotmail.com,Desktop,Yes,7.9
343,Sarah Kelley,36,Female,2021-11-30,2024-12-09,12,3856.41,Australia,jasonklein@reed.com,Desktop,No,7.9
344,Melissa Morris,46,Female,2021-01-26,2024-01-25,25,447.24,China,icraig@yahoo.com,Mobile,No,6.7
345,Jenny Smith,25,Male,2021-01-12,2021-03-31,35,1995.64,UK,brianbrown@yahoo.com,Tablet,Yes,6.8
346,Candace Mitchell,18,Male,2021-08-24,2022-04-08,20,2341.87,China,james80@cervantes-garcia.net,Desktop,No,7.8
347,Natalie Hoffman,70,Male,2021-08-04,2023-10-06,16,2330.1,UK,housepaul@hotmail.com,Desktop,Yes,5.3
348,Juan Smith,64,Male,2021-08-25,2022-07-06,3,4056.92,Australia,rhondabush@hotmail.com,Tablet,Yes,5.4
349,Kevin Rodgers,33,Male,2021-06-01,2024-09-18,5,549.44,USA,shane12@moss.biz,Desktop,Yes,6.4
350,Douglas Baker,33,Male,2021-04-06,2023-06-07,26,2222.87,China,steven20@mcfarland.com,Mobile,Yes,7.2
351,Lori Cameron,26,Female,2021-11-10,2023-12-12,15,4088.14,Brazil,bowerslouis@gmail.com,Desktop,No,8.0
352,Kelly Hartman,33,Female,2021-04-04,2024-10-17,10,4929.19,China,baileynicole@hotmail.com,Mobile,No,9.7
353,Isaac Robinson,37,Female,2023-10-13,2025-02-04,4,2805.75,Brazil,wilsonmichael@gmail.com,Tablet,Yes,8.8
354,Lisa Oliver,58,Female,2020-09-30,2023-06-24,36,2503.32,UAE,cruzamber@yahoo.com,Tablet,No,7.3
355,Jose Townsend,68,Female,2022-10-07,2024-12-05,45,2110.81,UK,pwilliams@gmail.com,Desktop,No,7.5
356,Bradley Davis,29,Female,2023-11-14,2025-01-04,16,4254.24,Canada,clarkcrystal@hancock.com,Tablet,Yes,6.0
357,Ronald Johns,69,Female,2023-09-25,2025-05-19,4,2833.81,Australia,burgesseric@yahoo.com,Tablet,Yes,7.5
358,Amanda Jones,42,Male,2021-05-03,2024-09-17,17,1056.52,India,andrewsjeremy@yahoo.com,Desktop,No,7.1
359,Jerry Sullivan,23,Male,2021-12-04,2021-12-30,4,1378.88,Brazil,nicholsdarlene@hotmail.com,Tablet,Yes,8.0
360,Patrick Williams,22,Male,2024-03-09,2024-05-04,49,2958.54,China,robertsgina@hotmail.com,Mobile,No,6.3
361,Preston Kim,31,Female,2022-04-05,2025-01-25,20,4787.25,USA,omoore@francis.com,Mobile,Yes,8.3
362,Brianna Byrd,65,Male,2024-06-20,2025-04-05,48,4997.88,Singapore,davidsmith@long.com,Mobile,Yes,9.8
363,Stephanie Cooper,43,Male,2022-05-03,2025-01-30,36,1641.99,Canada,jackjensen@lee-white.org,Desktop,No,7.3
364,Sarah Randolph,52,Female,2022-11-30,2024-11-15,20,1344.73,China,emily41@swanson.com,Desktop,No,8.1
365,Michael Young,24,Female,2021-10-16,2024-06-04,49,4206.67,Germany,louishayes@hopkins.org,Desktop,No,8.5
366,Eugene Patterson,44,Male,2020-08-07,2023-04-07,37,4327.22,UK,jenniferdavidson@larsen-taylor.com,Mobile,No,6.9
367,Julie Howard,53,Female,2021-11-17,2023-12-13,19,804.44,UAE,debbiemiller@trevino-taylor.net,Mobile,No,7.8
368,Nicholas Sims,54,Male,2023-09-04,2023-11-01,32,2775.68,UAE,hessbeth@lewis.net,Desktop,No,7.5
369,Reginald Diaz,64,Female,2021-07-12,2025-04-26,30,882.76,UAE,stevendixon@yahoo.com,Mobile,Yes,7.6
370,Adam Allen,64,Female,2024-01-04,2025-04-24,12,4588.65,China,seanwhite@hopkins.info,Tablet,Yes,6.3
371,Amanda Juarez,51,Male,2021-07-26,2021-10-31,5,4728.68,USA,jim38@yahoo.com,Mobile,No,7.5
372,Thomas Keith,26,Male,2020-09-30,2023-07-03,5,3550.49,USA,mary49@hudson.org,Mobile,No,8.2
373,Sara Black,41,Male,2022-03-07,2023-02-16,40,3206.76,Brazil,lisa57@yahoo.com,Desktop,No,9.7
374,Adriana Macias,19,Male,2022-06-14,2023-02-26,35,2780.64,USA,robertsonjuan@lopez.org,Mobile,No,8.9
375,Bailey Hall,52,Female,2024-01-12,2024-09-24,2,2535.97,Australia,eleonard@garza.biz,Mobile,Yes,10.0
376,Andrew Berry,24,Male,2021-04-07,2022-05-30,16,1000.06,China,brianscott@black.org,Desktop,No,6.3
377,Marcia Johns,35,Female,2023-09-04,2025-01-29,6,1896.61,Australia,robinsoncatherine@yahoo.com,Desktop,Yes,8.8
378,Carolyn Greer,62,Male,2023-02-19,2023-09-28,20,3436.01,India,gary57@garza.com,Tablet,Yes,7.8
379,Joseph Blankenship,23,Female,2023-06-29,2024-05-20,25,1916.99,Singapore,thompsonrachel@williams.com,Mobile,Yes,10.0
380,Matthew Winters,62,Male,2022-11-15,2022-11-16,6,2524.3,Australia,cwood@hotmail.com,Tablet,No,6.3
381,Crystal Lang,54,Male,2023-12-09,2025-07-28,34,4599.8,Germany,brianna91@yahoo.com,Mobile,No,6.2
382,John Hall,35,Male,2024-03-26,2024-05-30,5,3437.92,Canada,ascott@hotmail.com,Tablet,Yes,6.6
383,Adrienne Mills,29,Female,2022-10-16,2022-10-27,2,4809.27,Brazil,gwendolynstewart@yahoo.com,Mobile,No,4.3
384,Jeffery Richards,22,Female,2021-09-09,2025-04-29,11,2841.59,Brazil,cheryl63@yahoo.com,Desktop,No,6.7
385,Kristin White,42,Male,2022-12-16,2025-04-26,45,3634.61,China,vanessa95@hotmail.com,Tablet,No,6.4
386,Charles Shields,21,Male,2021-01-31,2023-01-14,28,1199.11,India,craigromero@yahoo.com,Desktop,No,7.7
387,Lisa Cohen,67,Female,2020-10-19,2022-03-02,2,3188.91,Singapore,brockmadeline@yahoo.com,Desktop,Yes,8.0
388,Jessica Brown,40,Female,2021-07-10,2023-02-06,28,969.4,Brazil,ramseysarah@mendez-meyer.org,Tablet,No,10.0
389,Raymond Thompson,23,Female,2022-09-06,2024-07-18,16,3579.89,India,melissagalvan@mitchell.net,Desktop,Yes,8.9
390,Lisa Craig,42,Male,2022-02-09,2023-02-15,48,1978.63,UAE,christopherhill@gomez-foster.org,Mobile,Yes,6.6
391,Adrian Padilla,18,Female,2024-06-27,2024-09-05,29,1831.59,Canada,michael43@hotmail.com,Mobile,Yes,6.2
392,Jordan Powell,23,Male,2020-08-07,2022-10-27,28,2271.78,China,jhunter@gordon.com,Tablet,No,8.2
393,Tina Walter,24,Male,2024-01-15,2025-04-05,6,1801.88,India,kchurch@yahoo.com,Tablet,No,5.5
394,Nina Ali,42,Male,2022-07-13,2025-06-05,19,2098.36,India,olsonjonathan@yahoo.com,Tablet,Yes,10.0
395,Wendy Rhodes,54,Male,2021-07-23,2024-12-17,44,1934.62,UK,hmoses@hotmail.com,Desktop,No,9.3
396,Ronnie Wright,35,Female,2020-12-22,2024-05-14,10,363.17,Australia,spencergregory@yahoo.com,Desktop,No,6.8
397,Steven Adams,37,Female,2023-10-03,2025-03-16,5,1837.57,Germany,pmclaughlin@allen.com,Tablet,No,4.9
398,Heather Maxwell,56,Male,2021-02-02,2021-10-03,30,579.51,Canada,duranamber@gmail.com,Mobile,No,9.5
399,Jacqueline Stewart,39,Female,2024-05-26,2024-12-25,22,2229.1,Australia,traceymoon@yahoo.com,Tablet,Yes,7.3
400,Paul Anderson,37,Female,2022-10-25,2024-08-12,39,4739.03,Germany,shawphillip@hotmail.com,Desktop,No,9.4
401,Joyce Martinez,29,Female,2022-10-14,2024-09-27,21,1492.67,Singapore,smithjason@hotmail.com,Tablet,Yes,5.1
402,Isaiah Hensley,38,Female,2021-05-17,2023-09-16,18,4091.65,Australia,josephmullen@yahoo.com,Desktop,Yes,6.6
403,Jonathan Clark,54,Male,2023-07-24,2025-02-27,38,4986.46,UK,melissa47@gmail.com,Tablet,Yes,7.5
404,Veronica Parks,64,Female,2024-01-16,2024-04-02,46,1087.76,Canada,angelachase@gmail.com,Tablet,Yes,7.6
405,Tyler Hernandez,70,Female,2024-01-03,2024-01-10,44,2521.55,Canada,oporter@ferguson.com,Mobile,No,6.8
406,Laura Ross,60,Male,2023-07-08,2023-11-11,46,2144.48,Australia,lisawoods@davis.com,Mobile,No,8.4
407,Tara Scott,56,Female,2020-08-30,2024-03-01,38,2033.99,China,michelle93@johnston.com,Tablet,No,5.9
408,Michael Freeman,52,Male,2023-09-18,2024-08-30,24,3523.09,China,daustin@frye.com,Tablet,Yes,7.3
409,Logan Sullivan,24,Male,2024-06-09,2024-08-03,43,3340.23,UK,matthewedwards@carter.com,Tablet,Yes,7.7
410,Priscilla Mcmillan,54,Female,2023-10-05,2025-01-02,49,1691.4,Australia,bjackson@gmail.com,Mobile,Yes,8.3
411,Mary Shepard,24,Female,2023-07-24,2025-02-25,15,2577.85,China,garrettgarcia@zuniga.net,Tablet,Yes,8.6
412,Randy Warren,46,Female,2020-12-07,2021-10-25,26,2342.16,Brazil,christopherhuynh@yahoo.com,Tablet,Yes,5.8
413,David Mitchell,40,Male,2023-03-31,2023-10-13,31,567.52,Australia,anthonyalvarado@lin-mcdonald.net,Mobile,Yes,5.2
414,Kimberly Taylor,64,Male,2023-07-19,2024-09-09,23,1593.86,Singapore,owelch@graham.com,Mobile,No,9.4
415,Mr. Brandon Parker,40,Female,2022-05-02,2023-06-09,7,2218.92,Singapore,alex82@mitchell-nichols.info,Desktop,Yes,8.0
416,Karen Smith,37,Male,2022-05-30,2023-08-28,46,619.67,UAE,kelleyjacob@kim.biz,Tablet,Yes,6.4
417,Connie Miller,61,Male,2023-03-29,2024-04-04,48,1257.37,UK,deborah84@yahoo.com,Tablet,Yes,9.8
418,Barry Taylor,39,Female,2021-01-18,2024-12-02,30,1197.68,Australia,jackie73@yahoo.com,Tablet,Yes,7.7
419,Anthony Nichols,29,Female,2021-05-15,2025-07-03,26,194.5,Brazil,joseph70@davis.info,Mobile,No,9.3
420,Jason Floyd,55,Female,2022-09-13,2024-04-11,25,72.03,Germany,riveramegan@gmail.com,Mobile,No,7.6
421,Reginald Jones,66,Male,2022-07-31,2023-05-09,37,553.67,China,lisa01@wright.com,Mobile,No,10.0
422,Nicolas Davis,38,Male,2023-05-31,2024-04-18,30,614.08,Singapore,tmaldonado@yahoo.com,Tablet,No,10.0
423,Nicholas Garner,56,Female,2022-12-01,2025-02-17,40,1993.09,India,timothy43@clay-boyer.com,Desktop,No,7.1
424,Cynthia Hamilton,47,Male,2020-08-23,2022-01-24,44,3544.64,Canada,fosterjohn@gmail.com,Tablet,Yes,9.0
425,Melissa Barker,61,Male,2021-03-28,2024-05-24,21,633.42,Canada,ericdavis@morgan.com,Mobile,Yes,8.5
426,Matthew Miles,41,Male,2023-12-12,2024-03-04,33,1972.89,Brazil,jhall@sherman.com,Mobile,No,9.6
427,James Ramsey,45,Male,2021-08-24,2025-06-20,32,3195.73,UK,jmann@daniels-henry.org,Tablet,Yes,6.1
428,Gregory Oconnor,49,Female,2021-10-01,2025-06-09,9,976.14,Singapore,schmidtshannon@weaver-gibson.net,Tablet,Yes,8.5
429,Cody Smith,40,Male,2024-03-23,2024-12-30,32,725.85,Australia,jennifer86@warren.net,Tablet,No,9.1
430,Douglas Ortiz,44,Female,2021-12-13,2022-06-02,27,3565.2,Singapore,williamssharon@russo.com,Desktop,Yes,4.9
